サンプル名,Ce,Co,Zn,Ce5Co19,Ce2Co17,Ce1Co5,CeO2_cubic,Ce2O3_trig,Co_cubic,T_a,Coercivity,XRD サンプル名
CeCoZn_2-7_-10_-15,21.68521458,65.56457578,12.750209639999998,0.0586,0.084,0.28,0.273,0.1105,0.1939,500,0.1679985068786536,CeCoZn_2-7_134.xy
CeCoZn_2-7_-5_-15,21.9257235,66.93967275,11.13460375,0.0262,0.177,0.405,0.2409,0.0788,0.0723,500,0.3227649257008651,CeCoZn_2-7_151.xy
CeCoZn_2-7_0_-15,22.38939461,68.33176377,9.278841616,0.044,0.094,0.552,0.2026,0.0542,0.0538,500,0.4794398619967154,CeCoZn_2-7_168.xy
CeCoZn_2-7_5_-15,22.31115562,69.65328394,8.035560445000002,0.202,0.0253,0.46,0.1959,0.0372,0.079,500,0.43554488968747607,CeCoZn_2-7_185.xy
CeCoZn_2-7_10_-15,22.64091583,70.78042411,6.578660066,0.38,0.188,0.212,0.1583,0.0317,0.0304,500,0.0,CeCoZn_2-7_202.xy
CeCoZn_2-7_15_-15,22.22017135,71.69118771000001,6.088640939,0.567,0.127,0.06,0.0976,0.0189,0.1295,500,0.0,CeCoZn_2-7_219.xy
CeCoZn_2-7_20_-15,22.145879739999998,72.6737077,5.18041256,0.666,0.0,0.108,0.0559,0.0148,0.1545,500,0.0,CeCoZn_2-7_236.xy
CeCoZn_2-7_25_-15,21.45530844,73.61816424,4.926527328,0.653,0.0237,0.163,0.0,0.0122,0.1483,500,0.0,CeCoZn_2-7_253.xy
CeCoZn_2-7_30_-15,20.40635416,74.87970589,4.713939949999999,0.759,0.0,0.082,0.0118,0.0115,0.1362,500,0.0,CeCoZn_2-7_270.xy
CeCoZn_2-7_35_-15,19.91588474,75.96772717,4.116388092,0.559,0.278,0.078,0.0,0.0214,0.063,500,0.0,CeCoZn_2-7_287.xy
CeCoZn_2-7_40_-15,19.01693745,76.79219479,4.190867764,0.655,0.179,0.081,0.0083,0.0105,0.0667,500,,CeCoZn_2-7_304.xy
CeCoZn_2-7_-40_-10,14.22070932,61.055524260000006,24.72376641,0.128,0.0447,0.754,0.0167,0.0172,0.0394,500,0.028570043421064534,CeCoZn_2-7_33.xy
CeCoZn_2-7_-35_-10,15.13302131,61.13730002,23.72967866,0.098,0.0379,0.764,0.0314,0.0386,0.03,500,0.024909437544626614,CeCoZn_2-7_50.xy
CeCoZn_2-7_-30_-10,16.73998906,61.28606968,21.97394125,0.096,0.0351,0.708,0.0578,0.0627,0.041,500,0.07696713066253583,CeCoZn_2-7_67.xy
CeCoZn_2-7_-25_-10,17.52662668,61.93633096,20.53704235,0.132,0.0219,0.626,0.0878,0.0859,0.0462,500,0.20151988695495732,CeCoZn_2-7_84.xy
CeCoZn_2-7_-20_-10,18.74520105,62.893118390000005,18.36168056,0.01,0.0302,0.6431,0.1267,0.1093,0.0805,500,0.23455411031649911,CeCoZn_2-7_101.xy
CeCoZn_2-7_-15_-10,19.31866437,64.69232469,15.98901094,0.0063,0.0186,0.6094,0.1548,0.1063,0.1045,500,0.24737881006769655,CeCoZn_2-7_118.xy
CeCoZn_2-7_-10_-10,20.52076241,65.74828875,13.730948840000002,0.042,0.03,0.627,0.1576,0.0815,0.062,500,0.3753537443216671,CeCoZn_2-7_135.xy
CeCoZn_2-7_-5_-10,20.946330399999997,67.06772677000001,11.98594283,0.12,0.0202,0.613,0.1348,0.0594,0.0527,500,0.5172228686355245,CeCoZn_2-7_152.xy
CeCoZn_2-7_0_-10,21.19517119,69.04937479,9.755454019,0.329,0.049,0.359,0.1193,0.0431,0.1007,500,0.0,CeCoZn_2-7_169.xy
CeCoZn_2-7_5_-10,21.31070975,70.43702113,8.252269124,0.6,0.04,0.139,0.0718,0.0279,0.1214,500,0.0,CeCoZn_2-7_186.xy
CeCoZn_2-7_10_-10,21.49424467,71.41187796,7.093877378,0.666,0.057,0.094,0.0502,0.0207,0.1122,500,0.0,CeCoZn_2-7_203.xy
CeCoZn_2-7_15_-10,21.342290350000003,72.30702408,6.350685562,0.654,0.0252,0.15,0.0,0.0143,0.1561,500,0.0,CeCoZn_2-7_220.xy
CeCoZn_2-7_20_-10,20.840292050000002,73.60020804,5.559499906,0.665,0.0357,0.147,0.0,0.0104,0.1414,500,0.0,CeCoZn_2-7_237.xy
CeCoZn_2-7_25_-10,20.371519199999998,74.70872417999999,4.919756627,0.757,0.0,0.0989,0.0,0.0081,0.136,500,0.0,CeCoZn_2-7_254.xy
CeCoZn_2-7_30_-10,19.80175169,75.65797263,4.5402756879999995,0.7882,0.0,0.0783,0.0,0.0048,0.1287,500,0.0,CeCoZn_2-7_271.xy
CeCoZn_2-7_35_-10,18.88001289,77.20306477,3.916922337,0.66,0.19,0.073,0.0,0.0049,0.072,500,0.0,CeCoZn_2-7_288.xy
CeCoZn_2-7_40_-10,17.89301842,78.21868766,3.888293911,0.593,0.195,0.134,0.00071,0.0071,0.0702,500,0.534171274062509,CeCoZn_2-7_305.xy
CeCoZn_2-7_-40_-5,13.226571000000002,61.587605720000006,25.18582328,0.118,0.0457,0.782,0.0111,0.0028,0.0398,500,0.09488232965730556,CeCoZn_2-7_34.xy
CeCoZn_2-7_-35_-5,14.365178149999998,61.287461789999995,24.34736006,0.1317,0.042,0.769,0.0145,0.0047,0.038,500,0.0,CeCoZn_2-7_51.xy
CeCoZn_2-7_-30_-5,15.29003171,61.620502460000004,23.089465840000003,0.1146,0.0299,0.766,0.023,0.0278,0.0387,500,0.07820321451293928,CeCoZn_2-7_68.xy
CeCoZn_2-7_-25_-5,16.6415693,61.890301629999996,21.46812907,0.098,0.032,0.738,0.0398,0.0478,0.0445,500,0.053752398878280074,CeCoZn_2-7_85.xy
CeCoZn_2-7_-20_-5,17.39501362,63.1748977,19.430088679999997,0.184,0.0351,0.632,0.0582,0.0601,0.0314,500,0.032200801366865095,CeCoZn_2-7_102.xy
CeCoZn_2-7_-15_-5,18.47046665,64.68117231000001,16.84836104,0.206,0.0325,0.597,0.0694,0.0603,0.0348,500,0.1520301698672002,CeCoZn_2-7_119.xy
CeCoZn_2-7_-10_-5,18.89684151,66.63826801,14.46489047,0.268,0.0216,0.532,0.0685,0.0518,0.0579,500,0.15410726136063146,CeCoZn_2-7_136.xy
CeCoZn_2-7_-5_-5,19.71763003,68.08630586999999,12.1960641,0.564,0.0225,0.273,0.0581,0.043,0.0401,500,0.0,CeCoZn_2-7_153.xy
CeCoZn_2-7_0_-5,20.057566830000003,69.73230182,10.21013135,0.641,0.007,0.159,0.0272,0.0302,0.1361,500,0.0,CeCoZn_2-7_170.xy
CeCoZn_2-7_5_-5,20.31360193,71.22270221,8.463695857000001,0.678,0.0326,0.12,0.0222,0.0186,0.1283,500,0.0,CeCoZn_2-7_187.xy
CeCoZn_2-7_10_-5,20.172005079999998,72.53998911000001,7.288005809,0.654,0.0319,0.158,0.0,0.0138,0.142,500,0.0,CeCoZn_2-7_204.xy
CeCoZn_2-7_15_-5,20.203862280000003,73.33239166999999,6.463746056,0.67,0.0291,0.145,0.0,0.0089,0.1471,500,0.0,CeCoZn_2-7_221.xy
CeCoZn_2-7_20_-5,19.89920945,74.22573561,5.875054941,0.706,0.0218,0.125,0.0,0.0061,0.1415,500,0.0,CeCoZn_2-7_238.xy
CeCoZn_2-7_25_-5,19.39662291,75.68384386,4.919533232,0.7897,0.0,0.0842,0.0,0.0036,0.1225,500,0.0,CeCoZn_2-7_255.xy
CeCoZn_2-7_30_-5,18.73852816,76.49993108000001,4.761540758,0.657,0.163,0.0746,0.0,0.0046,0.1004,500,0.0,CeCoZn_2-7_272.xy
CeCoZn_2-7_35_-5,17.99118028,77.82631664,4.1825030739999995,0.602,0.213,0.113,0.0,0.003,0.069,500,0.9840241140673441,CeCoZn_2-7_289.xy
CeCoZn_2-7_40_-5,16.74567579,79.38138461999999,3.872939593,0.468,0.148,0.337,0.0019,0.0017,0.0433,500,1.592810737511836,CeCoZn_2-7_306.xy
CeCoZn_2-7_-40_0,12.47315402,62.11626758999999,25.410578389999998,0.072,0.1029,0.756,0.01,0.0029,0.0561,500,0.21896078144138947,CeCoZn_2-7_35.xy
CeCoZn_2-7_-35_0,13.674976119999998,61.66806269,24.65696119,0.1025,0.0741,0.773,0.0117,0.0025,0.0365,500,0.09829452223975843,CeCoZn_2-7_52.xy
CeCoZn_2-7_-30_0,14.11474265,62.368417040000004,23.51684031,0.123,0.0361,0.778,0.0157,0.0026,0.045,500,0.11126365491574568,CeCoZn_2-7_69.xy
CeCoZn_2-7_-25_0,15.09690168,62.833227629999996,22.069870690000002,0.1118,0.0376,0.784,0.0193,0.0142,0.0332,500,0.0,CeCoZn_2-7_86.xy
CeCoZn_2-7_-20_0,16.31464008,64.81543697,18.86992294,0.128,0.0275,0.743,0.0259,0.0296,0.046,500,0.3128086806765138,CeCoZn_2-7_103.xy
CeCoZn_2-7_-15_0,17.19448574,65.9710206,16.83449366,0.27,0.0216,0.613,0.0382,0.0303,0.0263,500,0.17900305510937436,CeCoZn_2-7_120.xy
CeCoZn_2-7_-10_0,17.853170260000002,67.8372122,14.30961754,0.482,0.0256,0.402,0.0361,0.0298,0.0238,500,0.0,CeCoZn_2-7_137.xy
CeCoZn_2-7_-5_0,18.220874440000003,69.13555728,12.64356828,0.524,0.0,0.353,0.0,0.0189,0.1042,500,0.0,CeCoZn_2-7_154.xy
CeCoZn_2-7_0_0,18.60807754,70.84010195,10.551820520000001,0.569,0.0147,0.29,0.0,0.0123,0.1138,500,0.0,CeCoZn_2-7_171.xy
CeCoZn_2-7_5_0,18.79568317,72.38353223,8.820784602,0.709,0.0,0.176,0.0,0.0054,0.1098,500,0.0,CeCoZn_2-7_188.xy
CeCoZn_2-7_10_0,19.258887220000002,73.27237439,7.468738388,0.727,0.0,0.159,0.0,0.0032,0.1108,500,0.0,CeCoZn_2-7_205.xy
CeCoZn_2-7_15_0,18.95439984,74.4311034,6.614496752,0.724,0.0159,0.156,0.0,0.0031,0.1013,500,0.0,CeCoZn_2-7_222.xy
CeCoZn_2-7_20_0,18.945209339999998,75.34408226,5.710708407,0.724,0.0154,0.162,0.0,0.0024,0.0956,500,0.0,CeCoZn_2-7_239.xy
CeCoZn_2-7_25_0,18.23675436,76.64912805,5.114117589,0.8,0.0,0.129,0.00019,0.0022,0.0677,500,0.0,CeCoZn_2-7_256.xy
CeCoZn_2-7_30_0,17.75990194,77.16889637,5.071201691,0.612,0.209,0.122,0.0015,0.00094,0.0549,500,0.9417427758207666,CeCoZn_2-7_273.xy
CeCoZn_2-7_35_0,16.49874277,79.18578514,4.315472091,0.324,0.136,0.474,0.0094,0.004,0.0529,500,1.917125999855712,CeCoZn_2-7_290.xy
CeCoZn_2-7_40_0,15.821989819999999,79.95775276,4.22025742,0.303,0.09,0.59,0.0047,0.00048,0.0124,500,2.304143682183521,CeCoZn_2-7_307.xy
CeCoZn_2-7_-40_5,11.72277939,63.11744292,25.159777690000002,0.153,0.084,0.746,0.0,0.0014,0.0159,500,0.5753676935654437,CeCoZn_2-7_36.xy
CeCoZn_2-7_-35_5,12.123666669999999,63.16129987,24.71503346,0.0719,0.1192,0.7399,0.0074,0.0038,0.0579,500,0.437752221320847,CeCoZn_2-7_53.xy
CeCoZn_2-7_-30_5,13.373422739999999,63.76876859,22.857808669999997,0.091,0.0794,0.783,0.0113,0.0008,0.0342,500,0.25513274523550983,CeCoZn_2-7_70.xy
CeCoZn_2-7_-25_5,14.253484310000001,64.35800110999999,21.38851459,0.121,0.048,0.777,0.0143,0.0023,0.0376,500,0.061236384829344764,CeCoZn_2-7_87.xy
CeCoZn_2-7_-20_5,15.038202159999999,65.1248609,19.83693694,0.0972,0.0425,0.802,0.0192,0.0052,0.0343,500,0.0,CeCoZn_2-7_104.xy
CeCoZn_2-7_-15_5,15.69368156,67.54464412,16.76167432,0.142,0.0306,0.754,0.016,0.0132,0.044,500,0.08356766602853898,CeCoZn_2-7_121.xy
CeCoZn_2-7_-10_5,16.8868845,68.5570572,14.556058310000001,0.268,0.0228,0.638,0.0257,0.0106,0.0357,500,0.0,CeCoZn_2-7_138.xy
CeCoZn_2-7_-5_5,17.1447081,70.32438302,12.53090888,0.419,0.0,0.486,0.0,0.0015,0.0938,500,0.0,CeCoZn_2-7_155.xy
CeCoZn_2-7_0_5,17.57652546,71.99512482,10.42834972,0.513,0.0229,0.367,0.0029,0.0008,0.0931,500,0.0,CeCoZn_2-7_172.xy
CeCoZn_2-7_5_5,17.70885776,73.42125125999999,8.869890978,0.57,0.0055,0.332,0.00048,0.00068,0.0908,500,0.0,CeCoZn_2-7_189.xy
CeCoZn_2-7_10_5,17.95540579,74.34111778,7.703476425,0.575,0.0186,0.323,0.00053,0.00106,0.0812,500,0.0,CeCoZn_2-7_206.xy
CeCoZn_2-7_15_5,17.51007806,76.11843397,6.371487968,0.542,0.0189,0.354,0.00065,0.00049,0.0835,500,0.0,CeCoZn_2-7_223.xy
CeCoZn_2-7_20_5,17.79203564,76.58757327,5.6203910939999995,0.532,0.0182,0.373,0.0009,0.0,0.0763,500,0.0,CeCoZn_2-7_240.xy
CeCoZn_2-7_25_5,17.15871209,77.79044559,5.050842325,0.474,0.142,0.337,0.0022,0.00079,0.0439,500,1.964271548851983,CeCoZn_2-7_257.xy
CeCoZn_2-7_30_5,16.71241615,78.7508782,4.5367056429999995,0.39,0.0568,0.529,0.0057,0.00057,0.0182,500,2.120892149718916,CeCoZn_2-7_274.xy
CeCoZn_2-7_35_5,15.50209052,80.36870309000001,4.129206388,0.14,0.083,0.734,0.013,0.0,0.03,500,2.3962309063316702,CeCoZn_2-7_291.xy
CeCoZn_2-7_40_5,14.94416221,80.92085296,4.1349848289999995,0.0539,0.093,0.816,0.00064,0.0027,0.0339,500,2.197314777503479,CeCoZn_2-7_308.xy
CeCoZn_2-7_-40_10,10.60635231,64.77892039000001,24.6147273,0.185,0.616,0.19,0.0,0.00051,0.0089,500,0.6280115908531054,CeCoZn_2-7_37.xy
CeCoZn_2-7_-35_10,11.36453049,64.80686946,23.82860006,0.159,0.093,0.723,0.0,0.0014,0.0236,500,0.7207945336818395,CeCoZn_2-7_54.xy
CeCoZn_2-7_-30_10,12.04682834,64.97162748999999,22.98154417,0.087,0.1185,0.729,0.0074,0.0041,0.054,500,0.6991651368192817,CeCoZn_2-7_71.xy
CeCoZn_2-7_-25_10,13.103010139999999,66.45685918999999,20.440130670000002,0.1,0.0694,0.803,0.0,0.0022,0.0253,500,0.6315031905150297,CeCoZn_2-7_88.xy
CeCoZn_2-7_-20_10,13.90877123,67.08401571,19.00721306,0.1029,0.0638,0.803,0.0,0.0019,0.0286,500,0.6044800829786087,CeCoZn_2-7_105.xy
CeCoZn_2-7_-15_10,14.98586278,68.69989790999999,16.31423931,0.12,0.0332,0.797,0.0144,0.0023,0.034,500,0.7187988218606928,CeCoZn_2-7_122.xy
CeCoZn_2-7_-10_10,15.43020347,69.95729422,14.61250231,0.0924,0.0328,0.811,0.0178,0.0026,0.0433,500,1.2704075584645782,CeCoZn_2-7_139.xy
CeCoZn_2-7_-5_10,15.92424772,71.38120088,12.694551400000002,0.149,0.0,0.782,0.0,0.00043,0.0687,500,1.482573436733884,CeCoZn_2-7_156.xy
CeCoZn_2-7_0_10,16.3425245,73.29594693,10.36152857,0.254,0.0346,0.635,0.0059,0.00036,0.071,500,1.9334652461358228,CeCoZn_2-7_173.xy
CeCoZn_2-7_5_10,16.3684153,74.47869249,9.152892201,0.2027,0.0261,0.685,0.0056,0.00055,0.0803,500,2.203522027617037,CeCoZn_2-7_190.xy
CeCoZn_2-7_10_10,16.90143494,75.74805277,7.350512286999999,0.2196,0.0305,0.667,0.0059,0.0,0.0767,500,1.9726648181323172,CeCoZn_2-7_207.xy
CeCoZn_2-7_15_10,16.67996496,77.07710498,6.242930066,0.217,0.0345,0.669,0.0072,0.00074,0.0709,500,2.1130665070821957,CeCoZn_2-7_224.xy
CeCoZn_2-7_20_10,16.15535603,78.13157544,5.713068536000001,0.287,0.0141,0.651,0.0009,0.0,0.0467,500,2.228280379605823,CeCoZn_2-7_241.xy
CeCoZn_2-7_25_10,15.48204895,79.08407035,5.433880705,0.1296,0.077,0.741,0.0118,0.0011,0.0398,500,2.3023012557540863,CeCoZn_2-7_258.xy
CeCoZn_2-7_30_10,15.427116,80.09642269,4.4764613109999996,0.1,0.161,0.7,0.0043,0.0037,0.0319,500,2.3504539158463515,CeCoZn_2-7_275.xy
CeCoZn_2-7_35_10,14.413993589999999,81.43019293,4.15581348,0.0508,0.142,0.764,0.00058,0.0028,0.0395,500,1.9435957841147382,CeCoZn_2-7_292.xy
CeCoZn_2-7_40_10,14.013149129999999,82.24441467,3.742436199,0.0284,0.226,0.701,0.0047,0.0,0.039,500,1.3845198061797706,CeCoZn_2-7_309.xy
CeCoZn_2-7_-40_15,10.31495346,66.75030081,22.93474573,0.081,0.736,0.113,0.0,0.00137,0.0687,500,,CeCoZn_2-7_38.xy
CeCoZn_2-7_-35_15,10.4635956,66.72025765000001,22.816146749999998,0.173,0.638,0.173,0.0,0.0015,0.0151,500,0.6113506660350825,CeCoZn_2-7_55.xy
CeCoZn_2-7_-30_15,11.17240725,67.72004518,21.107547569999998,0.159,0.574,0.24,0.0,0.0041,0.0225,500,0.7584638172047068,CeCoZn_2-7_72.xy
CeCoZn_2-7_-25_15,12.04389733,67.86488267,20.09122,0.124,0.422,0.388,0.0,0.00108,0.065,500,0.8625093459268873,CeCoZn_2-7_89.xy
CeCoZn_2-7_-20_15,13.070023319999999,68.96570213999999,17.964274539999998,0.1012,0.278,0.577,0.0,0.0023,0.0423,500,0.916493463383355,CeCoZn_2-7_106.xy
CeCoZn_2-7_-15_15,13.560522820000001,70.3165652,16.12291197,0.1053,0.19,0.668,0.0,0.0026,0.0342,500,1.04303154904786,CeCoZn_2-7_123.xy
CeCoZn_2-7_-10_15,14.059601350000001,72.51806832,13.422330330000001,0.092,0.0736,0.817,0.0,0.0002,0.0172,500,1.2643413491952173,CeCoZn_2-7_140.xy
CeCoZn_2-7_-5_15,14.44089928,73.61727739,11.94182333,0.0764,0.0243,0.862,0.0,0.00064,0.0363,500,1.6291904402278352,CeCoZn_2-7_157.xy
CeCoZn_2-7_0_15,15.0000731,74.93275672,10.06717018,0.066,0.0211,0.8743,0.0,0.0,0.0387,500,1.999547487622491,CeCoZn_2-7_174.xy
CeCoZn_2-7_5_15,14.985637520000001,76.24459295,8.769769533,0.0664,0.0224,0.8737,0.00069,0.00016,0.0367,500,2.266002507627631,CeCoZn_2-7_191.xy
CeCoZn_2-7_10_15,15.10538866,77.25227273,7.642338613000001,0.101,0.0156,0.841,0.0021,0.0,0.0403,500,2.3882844162392987,CeCoZn_2-7_208.xy
CeCoZn_2-7_15_15,15.00080402,78.66829397000001,6.330902006,0.095,0.0212,0.849,0.0026,0.0,0.0323,500,2.2873794737324262,CeCoZn_2-7_225.xy
CeCoZn_2-7_20_15,15.01193769,79.42135211,5.5667102029999995,0.0528,0.116,0.793,0.0026,0.0029,0.0332,500,2.1512115376562804,CeCoZn_2-7_242.xy
CeCoZn_2-7_25_15,14.53893446,80.51337004,4.947695495,0.0427,0.186,0.73,0.0017,0.0018,0.0375,500,1.8687004388242505,CeCoZn_2-7_259.xy
CeCoZn_2-7_30_15,13.73002676,81.68954958,4.5804236640000004,0.04,0.168,0.751,0.0038,0.0022,0.035,500,1.5042776471364128,CeCoZn_2-7_276.xy
CeCoZn_2-7_35_15,13.51919823,81.96665397000001,4.514147802,0.0399,0.338,0.578,0.0042,0.0035,0.037,500,1.1137227512577539,CeCoZn_2-7_293.xy
CeCoZn_2-7_40_15,12.31314501,84.01111466,3.675740331,0.0585,0.493,0.396,0.0023,0.00129,0.0489,500,,CeCoZn_2-7_310.xy
CeCoZn_2-7_-40_20,,,,,,,,,,500,,CeCoZn_2-7_39.xy
CeCoZn_2-7_-35_20,9.716540399,69.70698347999999,20.576476120000002,0.0266,0.831,0.07,0.0,0.0023,0.0697,500,0.31154317732609116,CeCoZn_2-7_56.xy
CeCoZn_2-7_-30_20,10.487330440000001,70.2821871,19.23048245,0.093,0.702,0.128,0.0,0.0007,0.0764,500,0.4809800006361299,CeCoZn_2-7_73.xy
CeCoZn_2-7_-25_20,10.75177061,71.17416913,18.07406026,0.12,0.589,0.217,0.0,0.0034,0.0703,500,0.6621345025970353,CeCoZn_2-7_90.xy
CeCoZn_2-7_-20_20,11.70601051,71.93151471,16.36247479,0.1108,0.586,0.257,0.0,0.00122,0.045,500,0.8169250500952602,CeCoZn_2-7_107.xy
CeCoZn_2-7_-15_20,12.418417649999999,73.05613131000001,14.52545104,0.094,0.453,0.392,0.0,0.0022,0.0584,500,0.9881161444091493,CeCoZn_2-7_124.xy
CeCoZn_2-7_-10_20,12.84010915,73.65823119,13.501659660000001,0.078,0.316,0.573,0.0,0.0045,0.028,500,1.0533492763318524,CeCoZn_2-7_141.xy
CeCoZn_2-7_-5_20,13.279957210000001,75.38925733,11.33078546,0.0554,0.251,0.652,0.00058,0.0011,0.0402,500,1.202171094085907,CeCoZn_2-7_158.xy
CeCoZn_2-7_0_20,13.38142492,76.37692904,10.241646040000001,0.0507,0.22,0.695,0.0,0.001,0.0341,500,1.3520201918424344,CeCoZn_2-7_175.xy
CeCoZn_2-7_5_20,13.576445879999998,77.59108368999999,8.832470425,0.0414,0.175,0.741,0.0,0.002,0.0404,500,1.4250596542304081,CeCoZn_2-7_192.xy
CeCoZn_2-7_10_20,14.080152239999999,79.10729791,6.812549850999999,0.0384,0.174,0.739,0.0032,0.004,0.0416,500,1.4601902267484825,CeCoZn_2-7_209.xy
CeCoZn_2-7_15_20,13.791288569999999,79.59635143,6.6123599980000005,0.0573,0.221,0.676,0.0043,0.0,0.0408,500,1.4222908641810532,CeCoZn_2-7_226.xy
CeCoZn_2-7_20_20,13.24963122,80.78564238,5.964726399,0.0328,0.259,0.669,0.0023,0.00071,0.0361,500,1.2282697758971517,CeCoZn_2-7_243.xy
CeCoZn_2-7_25_20,13.09356911,81.86919237,5.037238518,0.0378,0.334,0.575,0.0034,0.0048,0.0451,500,1.035432235334002,CeCoZn_2-7_260.xy
CeCoZn_2-7_30_20,12.67140452,83.08114113,4.24745435,0.0891,0.464,0.408,0.0074,0.0025,0.0287,500,0.7017970155241723,CeCoZn_2-7_277.xy
CeCoZn_2-7_35_20,11.99480118,84.13530742,3.8698914049999997,0.0801,0.634,0.226,0.0069,0.0008,0.0526,500,0.3325202434488833,CeCoZn_2-7_294.xy
CeCoZn_2-7_40_20,,,,,,,,,,500,,CeCoZn_2-7_311.xy
CeCoZn_2-7_-40_25,,,,,,,,,,500,,CeCoZn_2-7_40.xy
CeCoZn_2-7_-35_25,,,,,,,,,,500,,CeCoZn_2-7_57.xy
CeCoZn_2-7_-30_25,9.549843881000001,73.2845492,17.165606920000002,0.028,0.849,0.027,0.0,0.0,0.0954,500,0.2426446333356524,CeCoZn_2-7_74.xy
CeCoZn_2-7_-25_25,10.04605438,73.12647278,16.82747284,0.0334,0.834,0.055,0.0,0.0033,0.0745,500,0.2228969258774984,CeCoZn_2-7_91.xy
CeCoZn_2-7_-20_25,10.51343316,74.54911507,14.93745177,0.031,0.768,0.129,0.0,0.0043,0.0669,500,0.4358884246635467,CeCoZn_2-7_108.xy
CeCoZn_2-7_-15_25,11.08428016,74.97101255000001,13.94470729,0.0548,0.667,0.204,0.0,0.00077,0.0731,500,0.5529237639612657,CeCoZn_2-7_125.xy
CeCoZn_2-7_-10_25,11.15147923,76.3308432,12.51767757,0.0583,0.621,0.256,0.00034,0.0025,0.0619,500,0.656373423620159,CeCoZn_2-7_142.xy
CeCoZn_2-7_-5_25,11.87643907,77.41912147,10.70443946,0.0652,0.533,0.346,0.0,0.0,0.055,500,0.7403161447365092,CeCoZn_2-7_159.xy
CeCoZn_2-7_0_25,12.348847390000001,78.17592271,9.475229903,0.0809,0.527,0.341,0.00089,0.0027,0.0475,500,0.7903484402961569,CeCoZn_2-7_176.xy
CeCoZn_2-7_5_25,12.3616604,79.75261614,7.885723457,0.0558,0.498,0.387,0.0003,0.0043,0.0547,500,0.8158037199751562,CeCoZn_2-7_193.xy
CeCoZn_2-7_10_25,12.41616599,80.83588147,6.747952543,0.0951,0.489,0.38,0.0046,0.003,0.0282,500,0.7907887332421563,CeCoZn_2-7_210.xy
CeCoZn_2-7_15_25,12.21674061,81.49695252,6.286306865,0.073,0.509,0.358,0.0046,0.0029,0.0515,500,0.6728836041273762,CeCoZn_2-7_227.xy
CeCoZn_2-7_20_25,11.88607705,82.5453938,5.568529149,0.0923,0.593,0.262,0.0074,0.0028,0.0421,500,0.4991024395427669,CeCoZn_2-7_244.xy
CeCoZn_2-7_25_25,11.84080642,83.07862752,5.080566059000001,0.0588,0.715,0.149,0.007,0.00085,0.0689,500,0.2892777426779344,CeCoZn_2-7_261.xy
CeCoZn_2-7_30_25,11.16472962,83.84606255,4.989207830000001,0.0519,0.733,0.141,0.006,0.0022,0.0661,500,0.09535435512571991,CeCoZn_2-7_278.xy
CeCoZn_2-7_35_25,,,,,,,,,,500,,CeCoZn_2-7_295.xy
CeCoZn_2-7_40_25,,,,,,,,,,500,,CeCoZn_2-7_312.xy
CeCoZn_2-7_-40_30,,,,,,,,,,500,,CeCoZn_2-7_41.xy
CeCoZn_2-7_-35_30,,,,,,,,,,500,,CeCoZn_2-7_58.xy
CeCoZn_2-7_-30_30,,,,,,,,,,500,,CeCoZn_2-7_75.xy
CeCoZn_2-7_-25_30,8.970899457,76.38836684,14.6407337,0.0466,0.806,0.044,0.0,0.0013,0.1022,500,0.11129183745888244,CeCoZn_2-7_92.xy
CeCoZn_2-7_-20_30,9.642192368,76.70110921,13.65669842,0.0405,0.827,0.034,0.0,0.00035,0.099,500,0.11526496266670773,CeCoZn_2-7_109.xy
CeCoZn_2-7_-15_30,9.894352838000001,77.74254408,12.36310308,0.0417,0.812,0.087,0.00057,0.00084,0.0577,500,0.13104457964046834,CeCoZn_2-7_126.xy
CeCoZn_2-7_-10_30,10.43024393,78.62477695999999,10.94497911,0.0409,0.798,0.095,0.00078,0.0034,0.0624,500,0.1479276163516693,CeCoZn_2-7_143.xy
CeCoZn_2-7_-5_30,10.64745436,79.51775233000001,9.834793308,0.0459,0.779,0.107,0.0007,0.0017,0.0658,500,0.16648253165618734,CeCoZn_2-7_160.xy
CeCoZn_2-7_0_30,10.60601771,80.59759819,8.796384101000001,0.0461,0.765,0.117,0.0019,0.0045,0.0646,500,0.2037326142815542,CeCoZn_2-7_177.xy
CeCoZn_2-7_5_30,11.292446759999999,81.29717441,7.410378829,0.052,0.754,0.119,0.0035,0.0029,0.068,500,0.17189639150388566,CeCoZn_2-7_194.xy
CeCoZn_2-7_10_30,10.86470535,82.16199004,6.973304616999999,0.0504,0.767,0.1045,0.0034,0.0024,0.0722,500,0.16577996494750152,CeCoZn_2-7_211.xy
CeCoZn_2-7_15_30,10.85314441,83.52428261,5.622572976,0.0533,0.776,0.1,0.0056,0.0035,0.0607,500,0.10886036151464629,CeCoZn_2-7_228.xy
CeCoZn_2-7_20_30,10.96677125,83.53392914,5.499299618,0.0528,0.76,0.113,0.0055,0.0024,0.0667,500,0.061505577188431804,CeCoZn_2-7_245.xy
CeCoZn_2-7_25_30,10.55167587,84.63411508,4.814209043,0.0532,0.803,0.087,0.0062,0.0029,0.048,500,0.0596514057171888,CeCoZn_2-7_262.xy
CeCoZn_2-7_30_30,,,,,,,,,,500,,CeCoZn_2-7_279.xy
CeCoZn_2-7_35_30,,,,,,,,,,500,,CeCoZn_2-7_296.xy
CeCoZn_2-7_40_30,,,,,,,,,,500,,CeCoZn_2-7_313.xy
